wavelength_in_um,n,k
2.021019935607910156e+00,2.455430030822753906e+00,7.000000186963006854e-05
2.022650003433227539e+00,2.455399990081787109e+00,7.000000186963006854e-05
2.024290084838867188e+00,2.455369949340820312e+00,7.999999797903001308e-05
2.025929927825927734e+00,2.455339908599853516e+00,7.999999797903001308e-05
2.027580022811889648e+00,2.455310106277465820e+00,7.999999797903001308e-05
2.029220104217529297e+00,2.455280065536499023e+00,7.999999797903001308e-05
2.030869960784912109e+00,2.455250024795532227e+00,7.999999797903001308e-05
2.032520055770874023e+00,2.455219984054565430e+00,7.999999797903001308e-05
2.034169912338256836e+00,2.455189943313598633e+00,7.999999797903001308e-05
2.035830020904541016e+00,2.455159902572631836e+00,7.999999797903001308e-05
2.037489891052246094e+00,2.455130100250244141e+00,7.999999797903001308e-05
2.039149999618530273e+00,2.455100059509277344e+00,7.999999797903001308e-05
2.040819883346557617e+00,2.455070018768310547e+00,7.999999797903001308e-05
2.042479991912841797e+00,2.455039978027343750e+00,7.999999797903001308e-05
2.044150114059448242e+00,2.455009937286376953e+00,7.999999797903001308e-05
2.045830011367797852e+00,2.454979896545410156e+00,7.999999797903001308e-05
2.047499895095825195e+00,2.454950094223022461e+00,7.999999797903001308e-05
2.049180030822753906e+00,2.454910039901733398e+00,7.999999797903001308e-05
2.050859928131103516e+00,2.454879999160766602e+00,7.999999797903001308e-05
2.052550077438354492e+00,2.454849958419799805e+00,7.999999797903001308e-05
2.054229974746704102e+00,2.454819917678833008e+00,7.999999797903001308e-05
2.055919885635375977e+00,2.454790115356445312e+00,7.999999797903001308e-05
2.057610034942626953e+00,2.454760074615478516e+00,7.999999797903001308e-05
2.059309959411621094e+00,2.454730033874511719e+00,7.999999797903001308e-05
2.061009883880615234e+00,2.454689979553222656e+00,7.999999797903001308e-05
2.062710046768188477e+00,2.454659938812255859e+00,7.999999797903001308e-05
2.064409971237182617e+00,2.454629898071289062e+00,7.999999797903001308e-05
2.066119909286499023e+00,2.454600095748901367e+00,7.999999797903001308e-05
2.067820072174072266e+00,2.454570055007934570e+00,7.999999797903001308e-05
2.069540023803710938e+00,2.454530000686645508e+00,7.999999797903001308e-05
2.071249961853027344e+00,2.454499959945678711e+00,7.999999797903001308e-05
2.072969913482666016e+00,2.454469919204711914e+00,7.999999797903001308e-05
2.074690103530883789e+00,2.454440116882324219e+00,7.999999797903001308e-05
2.076410055160522461e+00,2.454400062561035156e+00,7.999999797903001308e-05
2.078140020370483398e+00,2.454370021820068359e+00,7.999999797903001308e-05
2.079869985580444336e+00,2.454339981079101562e+00,7.999999797903001308e-05
2.081599950790405273e+00,2.454309940338134766e+00,7.999999797903001308e-05
2.083329916000366211e+00,2.454269886016845703e+00,7.999999797903001308e-05
2.085069894790649414e+00,2.454240083694458008e+00,7.999999797903001308e-05
2.086810111999511719e+00,2.454210042953491211e+00,7.999999797903001308e-05
2.088550090789794922e+00,2.454169988632202148e+00,7.999999797903001308e-05
2.090300083160400391e+00,2.454139947891235352e+00,7.999999797903001308e-05
2.092050075531005859e+00,2.454109907150268555e+00,7.999999797903001308e-05
2.093800067901611328e+00,2.454070091247558594e+00,7.999999797903001308e-05
2.095560073852539062e+00,2.454040050506591797e+00,7.999999797903001308e-05
2.097320079803466797e+00,2.454010009765625000e+00,7.999999797903001308e-05
2.099080085754394531e+00,2.453969955444335938e+00,9.000000136438757181e-05
2.100840091705322266e+00,2.453939914703369141e+00,9.000000136438757181e-05
2.102610111236572266e+00,2.453910112380981445e+00,9.000000136438757181e-05
2.104379892349243164e+00,2.453870058059692383e+00,9.000000136438757181e-05
2.106149911880493164e+00,2.453840017318725586e+00,9.000000136438757181e-05
2.107929944992065430e+00,2.453799962997436523e+00,9.000000136438757181e-05
2.109699964523315430e+00,2.453769922256469727e+00,9.000000136438757181e-05
2.111490011215209961e+00,2.453739881515502930e+00,9.000000136438757181e-05
2.113270044326782227e+00,2.453700065612792969e+00,9.000000136438757181e-05
2.115060091018676758e+00,2.453670024871826172e+00,9.000000136438757181e-05
2.116849899291992188e+00,2.453629970550537109e+00,9.000000136438757181e-05
2.118639945983886719e+00,2.453599929809570312e+00,9.000000136438757181e-05
2.120440006256103516e+00,2.453560113906860352e+00,9.000000136438757181e-05
2.122240066528320312e+00,2.453530073165893555e+00,9.000000136438757181e-05
2.124039888381958008e+00,2.453490018844604492e+00,9.000000136438757181e-05
2.125849962234497070e+00,2.453459978103637695e+00,9.000000136438757181e-05
2.127660036087036133e+00,2.453419923782348633e+00,9.000000136438757181e-05
2.129470109939575195e+00,2.453389883041381836e+00,9.000000136438757181e-05
2.131289958953857422e+00,2.453350067138671875e+00,9.000000136438757181e-05
2.133110046386718750e+00,2.453320026397705078e+00,9.000000136438757181e-05
2.134929895401000977e+00,2.453279972076416016e+00,9.000000136438757181e-05
2.136749982833862305e+00,2.453249931335449219e+00,9.000000136438757181e-05
2.138580083847045898e+00,2.453210115432739258e+00,9.000000136438757181e-05
2.140409946441650391e+00,2.453170061111450195e+00,9.000000136438757181e-05
2.142250061035156250e+00,2.453140020370483398e+00,9.000000136438757181e-05
2.144079923629760742e+00,2.453099966049194336e+00,9.000000136438757181e-05
2.145920038223266602e+00,2.453069925308227539e+00,9.000000136438757181e-05
2.147769927978515625e+00,2.453030109405517578e+00,9.000000136438757181e-05
2.149610042572021484e+00,2.452990055084228516e+00,9.000000136438757181e-05
2.151459932327270508e+00,2.452960014343261719e+00,9.000000136438757181e-05
2.153320074081420898e+00,2.452919960021972656e+00,9.000000136438757181e-05
2.155169963836669922e+00,2.452879905700683594e+00,9.000000136438757181e-05
2.157030105590820312e+00,2.452850103378295898e+00,9.000000136438757181e-05
2.158890008926391602e+00,2.452810049057006836e+00,9.000000136438757181e-05
2.160759925842285156e+00,2.452769994735717773e+00,9.000000136438757181e-05
2.162630081176757812e+00,2.452739953994750977e+00,9.000000136438757181e-05
2.164499998092651367e+00,2.452699899673461914e+00,9.000000136438757181e-05
2.166379928588867188e+00,2.452660083770751953e+00,9.000000136438757181e-05
2.168260097503662109e+00,2.452630043029785156e+00,9.999999747378751636e-05
2.170140027999877930e+00,2.452589988708496094e+00,9.999999747378751636e-05
2.172019958496093750e+00,2.452549934387207031e+00,9.999999747378751636e-05
2.173909902572631836e+00,2.452510118484497070e+00,9.999999747378751636e-05
2.175810098648071289e+00,2.452480077743530273e+00,9.999999747378751636e-05
2.177700042724609375e+00,2.452440023422241211e+00,9.999999747378751636e-05
2.179600000381469727e+00,2.452399969100952148e+00,9.999999747378751636e-05
2.181499958038330078e+00,2.452359914779663086e+00,9.999999747378751636e-05
2.183409929275512695e+00,2.452320098876953125e+00,9.999999747378751636e-05
2.185309886932373047e+00,2.452290058135986328e+00,9.999999747378751636e-05
2.187230110168457031e+00,2.452250003814697266e+00,9.999999747378751636e-05
2.189140081405639648e+00,2.452209949493408203e+00,9.999999747378751636e-05
2.191060066223144531e+00,2.452169895172119141e+00,9.999999747378751636e-05
2.192980051040649414e+00,2.452130079269409180e+00,9.999999747378751636e-05
2.194910049438476562e+00,2.452090024948120117e+00,9.999999747378751636e-05
2.196840047836303711e+00,2.452049970626831055e+00,9.999999747378751636e-05
2.198770046234130859e+00,2.452009916305541992e+00,9.999999747378751636e-05
2.200700044631958008e+00,2.451980113983154297e+00,9.999999747378751636e-05
2.202640056610107422e+00,2.451940059661865234e+00,9.999999747378751636e-05
2.204590082168579102e+00,2.451900005340576172e+00,9.999999747378751636e-05
2.206530094146728516e+00,2.451859951019287109e+00,9.999999747378751636e-05
2.208479881286621094e+00,2.451819896697998047e+00,9.999999747378751636e-05
2.210429906845092773e+00,2.451780080795288086e+00,9.999999747378751636e-05
2.212389945983886719e+00,2.451740026473999023e+00,9.999999747378751636e-05
2.214349985122680664e+00,2.451699972152709961e+00,9.999999747378751636e-05
2.216310024261474609e+00,2.451659917831420898e+00,9.999999747378751636e-05
2.218280076980590820e+00,2.451620101928710938e+00,9.999999747378751636e-05
2.220249891281127930e+00,2.451580047607421875e+00,9.999999747378751636e-05
2.222219944000244141e+00,2.451539993286132812e+00,9.999999747378751636e-05
2.224200010299682617e+00,2.451499938964843750e+00,9.999999747378751636e-05
2.226180076599121094e+00,2.451459884643554688e+00,9.999999747378751636e-05
2.228159904479980469e+00,2.451420068740844727e+00,9.999999747378751636e-05
2.230149984359741211e+00,2.451380014419555664e+00,1.100000008591450751e-04
2.232140064239501953e+00,2.451329946517944336e+00,1.100000008591450751e-04
2.234139919281005859e+00,2.451289892196655273e+00,1.100000008591450751e-04
2.236140012741088867e+00,2.451250076293945312e+00,1.100000008591450751e-04
2.238140106201171875e+00,2.451210021972656250e+00,1.100000008591450751e-04
2.240139961242675781e+00,2.451169967651367188e+00,1.100000008591450751e-04
2.242150068283081055e+00,2.451129913330078125e+00,1.100000008591450751e-04
2.244169950485229492e+00,2.451090097427368164e+00,1.100000008591450751e-04
2.246180057525634766e+00,2.451040029525756836e+00,1.100000008591450751e-04
2.248199939727783203e+00,2.450999975204467773e+00,1.100000008591450751e-04
2.250230073928833008e+00,2.450959920883178711e+00,1.100000008591450751e-04
2.252249956130981445e+00,2.450920104980468750e+00,1.100000008591450751e-04
2.254280090332031250e+00,2.450880050659179688e+00,1.100000008591450751e-04
2.256319999694824219e+00,2.450829982757568359e+00,1.100000008591450751e-04
2.258359909057617188e+00,2.450789928436279297e+00,1.100000008591450751e-04
2.260400056838989258e+00,2.450750112533569336e+00,1.100000008591450751e-04
2.262439966201782227e+00,2.450710058212280273e+00,1.100000008591450751e-04
2.264489889144897461e+00,2.450659990310668945e+00,1.100000008591450751e-04
2.266550064086914062e+00,2.450619935989379883e+00,1.100000008591450751e-04
2.268599987030029297e+00,2.450579881668090820e+00,1.100000008591450751e-04
2.270659923553466797e+00,2.450530052185058594e+00,1.100000008591450751e-04
2.272730112075805664e+00,2.450489997863769531e+00,1.100000008591450751e-04
2.274800062179565430e+00,2.450449943542480469e+00,1.100000008591450751e-04
2.276870012283325195e+00,2.450400114059448242e+00,1.100000008591450751e-04
2.278939962387084961e+00,2.450360059738159180e+00,1.100000008591450751e-04
2.281019926071166992e+00,2.450320005416870117e+00,1.100000008591450751e-04
2.283109903335571289e+00,2.450269937515258789e+00,1.100000008591450751e-04
2.285190105438232422e+00,2.450229883193969727e+00,1.100000008591450751e-04
2.287280082702636719e+00,2.450180053710937500e+00,1.199999969685450196e-04
2.289380073547363281e+00,2.450139999389648438e+00,1.199999969685450196e-04
2.291480064392089844e+00,2.450089931488037109e+00,1.199999969685450196e-04
2.293580055236816406e+00,2.450050115585327148e+00,1.199999969685450196e-04
2.295680046081542969e+00,2.450000047683715820e+00,1.199999969685450196e-04
2.297790050506591797e+00,2.449959993362426758e+00,1.199999969685450196e-04
2.299910068511962891e+00,2.449909925460815430e+00,1.199999969685450196e-04
2.302030086517333984e+00,2.449870109558105469e+00,1.199999969685450196e-04
2.304150104522705078e+00,2.449820041656494141e+00,1.199999969685450196e-04
2.306269884109497070e+00,2.449779987335205078e+00,1.199999969685450196e-04
2.308399915695190430e+00,2.449729919433593750e+00,1.199999969685450196e-04
2.310539960861206055e+00,2.449690103530883789e+00,1.199999969685450196e-04
2.312669992446899414e+00,2.449640035629272461e+00,1.199999969685450196e-04
2.314810037612915039e+00,2.449589967727661133e+00,1.199999969685450196e-04
2.316960096359252930e+00,2.449549913406372070e+00,1.199999969685450196e-04
2.319109916687011719e+00,2.449500083923339844e+00,1.199999969685450196e-04
2.321259975433349609e+00,2.449460029602050781e+00,1.199999969685450196e-04
2.323420047760009766e+00,2.449409961700439453e+00,1.199999969685450196e-04
2.325579881668090820e+00,2.449359893798828125e+00,1.199999969685450196e-04
2.327749967575073242e+00,2.449320077896118164e+00,1.199999969685450196e-04
2.329920053482055664e+00,2.449270009994506836e+00,1.199999969685450196e-04
2.332089900970458984e+00,2.449219942092895508e+00,1.199999969685450196e-04
2.334270000457763672e+00,2.449170112609863281e+00,1.199999969685450196e-04
2.336450099945068359e+00,2.449130058288574219e+00,1.199999969685450196e-04
2.338629961013793945e+00,2.449079990386962891e+00,1.199999969685450196e-04
2.340820074081420898e+00,2.449029922485351562e+00,1.300000003539025784e-04
2.343019962310791016e+00,2.448980093002319336e+00,1.300000003539025784e-04
2.345220088958740234e+00,2.448940038681030273e+00,1.300000003539025784e-04
2.347419977188110352e+00,2.448889970779418945e+00,1.300000003539025784e-04
2.349620103836059570e+00,2.448839902877807617e+00,1.300000003539025784e-04
2.351830005645751953e+00,2.448790073394775391e+00,1.300000003539025784e-04
2.354049921035766602e+00,2.448740005493164062e+00,1.300000003539025784e-04
2.356270074844360352e+00,2.448689937591552734e+00,1.300000003539025784e-04
2.358489990234375000e+00,2.448640108108520508e+00,1.300000003539025784e-04
2.360719919204711914e+00,2.448600053787231445e+00,1.300000003539025784e-04
2.362950086593627930e+00,2.448549985885620117e+00,1.300000003539025784e-04
2.365180015563964844e+00,2.448499917984008789e+00,1.300000003539025784e-04
2.367419958114624023e+00,2.448450088500976562e+00,1.300000003539025784e-04
2.369669914245605469e+00,2.448400020599365234e+00,1.300000003539025784e-04
2.371920108795166016e+00,2.448349952697753906e+00,1.300000003539025784e-04
2.374170064926147461e+00,2.448299884796142578e+00,1.300000003539025784e-04
2.376430034637451172e+00,2.448250055313110352e+00,1.300000003539025784e-04
2.378690004348754883e+00,2.448199987411499023e+00,1.300000003539025784e-04
2.380949974060058594e+00,2.448149919509887695e+00,1.300000003539025784e-04
2.383219957351684570e+00,2.448100090026855469e+00,1.300000003539025784e-04
2.385499954223632812e+00,2.448050022125244141e+00,1.300000003539025784e-04
2.387769937515258789e+00,2.447989940643310547e+00,1.300000003539025784e-04
2.390059947967529297e+00,2.447940111160278320e+00,1.400000037392601371e-04
2.392339944839477539e+00,2.447890043258666992e+00,1.400000037392601371e-04
2.394639968872070312e+00,2.447839975357055664e+00,1.400000037392601371e-04
2.396929979324340820e+00,2.447789907455444336e+00,1.400000037392601371e-04
2.399230003356933594e+00,2.447740077972412109e+00,1.400000037392601371e-04
2.401540040969848633e+00,2.447690010070800781e+00,1.400000037392601371e-04
2.403850078582763672e+00,2.447629928588867188e+00,1.400000037392601371e-04
2.406160116195678711e+00,2.447580099105834961e+00,1.400000037392601371e-04
2.408479928970336914e+00,2.447530031204223633e+00,1.400000037392601371e-04
2.410799980163574219e+00,2.447479963302612305e+00,1.400000037392601371e-04
2.413130044937133789e+00,2.447419881820678711e+00,1.400000037392601371e-04
2.415460109710693359e+00,2.447370052337646484e+00,1.400000037392601371e-04
2.417789936065673828e+00,2.447319984436035156e+00,1.400000037392601371e-04
2.420140027999877930e+00,2.447269916534423828e+00,1.400000037392601371e-04
2.422480106353759766e+00,2.447210073471069336e+00,1.400000037392601371e-04
2.424829959869384766e+00,2.447160005569458008e+00,1.400000037392601371e-04
2.427180051803588867e+00,2.447109937667846680e+00,1.400000037392601371e-04
2.429539918899536133e+00,2.447050094604492188e+00,1.400000037392601371e-04
2.431910037994384766e+00,2.447000026702880859e+00,1.400000037392601371e-04
2.434269905090332031e+00,2.446939945220947266e+00,1.400000037392601371e-04
2.436650037765502930e+00,2.446890115737915039e+00,1.500000071246176958e-04
2.439019918441772461e+00,2.446830034255981445e+00,1.500000071246176958e-04
2.441410064697265625e+00,2.446779966354370117e+00,1.500000071246176958e-04
2.443789958953857422e+00,2.446719884872436523e+00,1.500000071246176958e-04
2.446180105209350586e+00,2.446670055389404297e+00,1.500000071246176958e-04
2.448580026626586914e+00,2.446609973907470703e+00,1.500000071246176958e-04
2.450979948043823242e+00,2.446559906005859375e+00,1.500000071246176958e-04
2.453389883041381836e+00,2.446500062942504883e+00,1.500000071246176958e-04
2.455800056457519531e+00,2.446449995040893555e+00,1.500000071246176958e-04
2.458209991455078125e+00,2.446389913558959961e+00,1.500000071246176958e-04
2.460629940032958984e+00,2.446340084075927734e+00,1.500000071246176958e-04
2.463049888610839844e+00,2.446280002593994141e+00,1.500000071246176958e-04
2.465480089187622070e+00,2.446219921112060547e+00,1.500000071246176958e-04
2.467920064926147461e+00,2.446170091629028320e+00,1.500000071246176958e-04
2.470360040664672852e+00,2.446110010147094727e+00,1.500000071246176958e-04
2.472800016403198242e+00,2.446049928665161133e+00,1.500000071246176958e-04
2.475250005722045898e+00,2.445990085601806641e+00,1.500000071246176958e-04
2.477699995040893555e+00,2.445940017700195312e+00,1.500000071246176958e-04
2.480159997940063477e+00,2.445879936218261719e+00,1.500000071246176958e-04
2.482620000839233398e+00,2.445820093154907227e+00,1.599999959580600262e-04
2.485090017318725586e+00,2.445760011672973633e+00,1.599999959580600262e-04
2.487560033798217773e+00,2.445709943771362305e+00,1.599999959580600262e-04
2.490040063858032227e+00,2.445650100708007812e+00,1.599999959580600262e-04
2.492520093917846680e+00,2.445590019226074219e+00,1.599999959580600262e-04
2.495009899139404297e+00,2.445529937744140625e+00,1.599999959580600262e-04
2.497499942779541016e+00,2.445470094680786133e+00,1.599999959580600262e-04
2.500000000000000000e+00,2.445410013198852539e+00,1.599999959580600262e-04
2.502500057220458984e+00,2.445349931716918945e+00,1.599999959580600262e-04
2.505009889602661133e+00,2.445290088653564453e+00,1.599999959580600262e-04
2.507519960403442383e+00,2.445230007171630859e+00,1.599999959580600262e-04
2.510040044784545898e+00,2.445169925689697266e+00,1.599999959580600262e-04
2.512559890747070312e+00,2.445110082626342773e+00,1.599999959580600262e-04
2.515089988708496094e+00,2.445050001144409180e+00,1.599999959580600262e-04
2.517620086669921875e+00,2.444989919662475586e+00,1.599999959580600262e-04
2.520159959793090820e+00,2.444930076599121094e+00,1.599999959580600262e-04
2.522700071334838867e+00,2.444869995117187500e+00,1.599999959580600262e-04
2.525249958038330078e+00,2.444809913635253906e+00,1.699999993434175849e-04
2.527810096740722656e+00,2.444750070571899414e+00,1.699999993434175849e-04
2.530359983444213867e+00,2.444689989089965820e+00,1.699999993434175849e-04
2.532929897308349609e+00,2.444629907608032227e+00,1.699999993434175849e-04
2.535500049591064453e+00,2.444560050964355469e+00,1.699999993434175849e-04
2.538069963455200195e+00,2.444499969482421875e+00,1.699999993434175849e-04
2.540649890899658203e+00,2.444439888000488281e+00,1.699999993434175849e-04
2.543230056762695312e+00,2.444380044937133789e+00,1.699999993434175849e-04
2.545819997787475586e+00,2.444309949874877930e+00,1.699999993434175849e-04
2.548419952392578125e+00,2.444250106811523438e+00,1.699999993434175849e-04
2.551019906997680664e+00,2.444190025329589844e+00,1.699999993434175849e-04
2.553630113601684570e+00,2.444129943847656250e+00,1.699999993434175849e-04
2.556240081787109375e+00,2.444060087203979492e+00,1.699999993434175849e-04
2.558850049972534180e+00,2.444000005722045898e+00,1.699999993434175849e-04
2.561480045318603516e+00,2.443929910659790039e+00,1.699999993434175849e-04
2.564100027084350586e+00,2.443870067596435547e+00,1.800000027287751436e-04
2.566740036010742188e+00,2.443809986114501953e+00,1.800000027287751436e-04
2.569370031356811523e+00,2.443739891052246094e+00,1.800000027287751436e-04
2.572020053863525391e+00,2.443680047988891602e+00,1.800000027287751436e-04
2.574670076370239258e+00,2.443609952926635742e+00,1.800000027287751436e-04
2.577320098876953125e+00,2.443550109863281250e+00,1.800000027287751436e-04
2.579979896545410156e+00,2.443480014801025391e+00,1.800000027287751436e-04
2.582639932632446289e+00,2.443409919738769531e+00,1.800000027287751436e-04
2.585319995880126953e+00,2.443350076675415039e+00,1.800000027287751436e-04
2.587990045547485352e+00,2.443279981613159180e+00,1.800000027287751436e-04
2.590670108795166016e+00,2.443219900131225586e+00,1.800000027287751436e-04
2.593359947204589844e+00,2.443150043487548828e+00,1.800000027287751436e-04
2.596050024032592773e+00,2.443079948425292969e+00,1.800000027287751436e-04
2.598750114440917969e+00,2.443010091781616211e+00,1.800000027287751436e-04
2.601459980010986328e+00,2.442950010299682617e+00,1.900000061141327024e-04
2.604170083999633789e+00,2.442879915237426758e+00,1.900000061141327024e-04
2.606879949569702148e+00,2.442810058593750000e+00,1.900000061141327024e-04
2.609600067138671875e+00,2.442739963531494141e+00,1.900000061141327024e-04
2.612329959869384766e+00,2.442679882049560547e+00,1.900000061141327024e-04
2.615060091018676758e+00,2.442610025405883789e+00,1.900000061141327024e-04
2.617799997329711914e+00,2.442539930343627930e+00,1.900000061141327024e-04
2.620549917221069336e+00,2.442470073699951172e+00,1.900000061141327024e-04
2.623290061950683594e+00,2.442399978637695312e+00,1.900000061141327024e-04
2.626049995422363281e+00,2.442329883575439453e+00,1.900000061141327024e-04
2.628809928894042969e+00,2.442260026931762695e+00,1.900000061141327024e-04
2.631580114364624023e+00,2.442189931869506836e+00,1.900000061141327024e-04
2.634350061416625977e+00,2.442120075225830078e+00,1.900000061141327024e-04
2.637130022048950195e+00,2.442049980163574219e+00,1.900000061141327024e-04
2.639919996261596680e+00,2.441979885101318359e+00,1.999999949475750327e-04
2.642709970474243164e+00,2.441910028457641602e+00,1.999999949475750327e-04
2.645499944686889648e+00,2.441839933395385742e+00,1.999999949475750327e-04
2.648309946060180664e+00,2.441770076751708984e+00,1.999999949475750327e-04
2.651109933853149414e+00,2.441689968109130859e+00,1.999999949475750327e-04
2.653929948806762695e+00,2.441620111465454102e+00,1.999999949475750327e-04
2.656749963760375977e+00,2.441550016403198242e+00,1.999999949475750327e-04
2.659569978713989258e+00,2.441479921340942383e+00,1.999999949475750327e-04
2.662410020828247070e+00,2.441410064697265625e+00,1.999999949475750327e-04
2.665250062942504883e+00,2.441329956054687500e+00,1.999999949475750327e-04
2.668090105056762695e+00,2.441260099411010742e+00,1.999999949475750327e-04
2.670939922332763672e+00,2.441190004348754883e+00,1.999999949475750327e-04
2.673799991607666016e+00,2.441109895706176758e+00,2.099999983329325914e-04
2.676660060882568359e+00,2.441040039062500000e+00,2.099999983329325914e-04
2.679529905319213867e+00,2.440959930419921875e+00,2.099999983329325914e-04
2.682399988174438477e+00,2.440890073776245117e+00,2.099999983329325914e-04
2.685280084609985352e+00,2.440809965133666992e+00,2.099999983329325914e-04
2.688169956207275391e+00,2.440740108489990234e+00,2.099999983329325914e-04
2.691070079803466797e+00,2.440659999847412109e+00,2.099999983329325914e-04
2.693969964981079102e+00,2.440589904785156250e+00,2.099999983329325914e-04
2.696870088577270508e+00,2.440510034561157227e+00,2.099999983329325914e-04
2.699779987335205078e+00,2.440439939498901367e+00,2.099999983329325914e-04
2.702699899673461914e+00,2.440360069274902344e+00,2.099999983329325914e-04
2.705630064010620117e+00,2.440279960632324219e+00,2.099999983329325914e-04
2.708559989929199219e+00,2.440210103988647461e+00,2.200000017182901502e-04
2.711499929428100586e+00,2.440129995346069336e+00,2.200000017182901502e-04
2.714440107345581055e+00,2.440049886703491211e+00,2.200000017182901502e-04
2.717390060424804688e+00,2.439970016479492188e+00,2.200000017182901502e-04
2.720350027084350586e+00,2.439899921417236328e+00,2.200000017182901502e-04
2.723309993743896484e+00,2.439820051193237305e+00,2.200000017182901502e-04
2.726279973983764648e+00,2.439739942550659180e+00,2.200000017182901502e-04
2.729259967803955078e+00,2.439660072326660156e+00,2.200000017182901502e-04
2.732239961624145508e+00,2.439579963684082031e+00,2.200000017182901502e-04
2.735229969024658203e+00,2.439500093460083008e+00,2.200000017182901502e-04
2.738229990005493164e+00,2.439419984817504883e+00,2.200000017182901502e-04
2.741230010986328125e+00,2.439340114593505859e+00,2.300000051036477089e-04
2.744240045547485352e+00,2.439260005950927734e+00,2.300000051036477089e-04
2.747250080108642578e+00,2.439179897308349609e+00,2.300000051036477089e-04
2.750279903411865234e+00,2.439100027084350586e+00,2.300000051036477089e-04
2.753299951553344727e+00,2.439019918441772461e+00,2.300000051036477089e-04
2.756340026855468750e+00,2.438940048217773438e+00,2.300000051036477089e-04
2.759380102157592773e+00,2.438849925994873047e+00,2.300000051036477089e-04
2.762429952621459961e+00,2.438770055770874023e+00,2.300000051036477089e-04
2.765490055084228516e+00,2.438689947128295898e+00,2.300000051036477089e-04
2.768549919128417969e+00,2.438610076904296875e+00,2.300000051036477089e-04
2.771620035171508789e+00,2.438519954681396484e+00,2.399999939370900393e-04
2.774689912796020508e+00,2.438440084457397461e+00,2.399999939370900393e-04
2.777780055999755859e+00,2.438359975814819336e+00,2.399999939370900393e-04
2.780869960784912109e+00,2.438270092010498047e+00,2.399999939370900393e-04
2.783960103988647461e+00,2.438189983367919922e+00,2.399999939370900393e-04
2.787070035934448242e+00,2.438100099563598633e+00,2.399999939370900393e-04
2.790179967880249023e+00,2.438019990921020508e+00,2.399999939370900393e-04
2.793299913406372070e+00,2.437930107116699219e+00,2.399999939370900393e-04
2.796420097351074219e+00,2.437849998474121094e+00,2.399999939370900393e-04
2.799550056457519531e+00,2.437760114669799805e+00,2.399999939370900393e-04
2.802690029144287109e+00,2.437680006027221680e+00,2.500000118743628263e-04
2.805840015411376953e+00,2.437589883804321289e+00,2.500000118743628263e-04
2.808990001678466797e+00,2.437500000000000000e+00,2.500000118743628263e-04
2.812150001525878906e+00,2.437419891357421875e+00,2.500000118743628263e-04
2.815320014953613281e+00,2.437330007553100586e+00,2.500000118743628263e-04
2.818490028381347656e+00,2.437239885330200195e+00,2.500000118743628263e-04
2.821670055389404297e+00,2.437150001525878906e+00,2.500000118743628263e-04
2.824860095977783203e+00,2.437060117721557617e+00,2.500000118743628263e-04
2.828049898147583008e+00,2.436969995498657227e+00,2.500000118743628263e-04
2.831259965896606445e+00,2.436880111694335938e+00,2.600000007078051567e-04
2.834470033645629883e+00,2.436800003051757812e+00,2.600000007078051567e-04
2.837680101394653320e+00,2.436709880828857422e+00,2.600000007078051567e-04
2.840909957885742188e+00,2.436619997024536133e+00,2.600000007078051567e-04
2.844140052795410156e+00,2.436520099639892578e+00,2.600000007078051567e-04
2.847379922866821289e+00,2.436429977416992188e+00,2.600000007078051567e-04
2.850630044937133789e+00,2.436340093612670898e+00,2.600000007078051567e-04
2.853879928588867188e+00,2.436249971389770508e+00,2.600000007078051567e-04
2.857140064239501953e+00,2.436160087585449219e+00,2.600000007078051567e-04
2.860409975051879883e+00,2.436069965362548828e+00,2.699999895412474871e-04
2.863689899444580078e+00,2.435970067977905273e+00,2.699999895412474871e-04
2.866970062255859375e+00,2.435879945755004883e+00,2.699999895412474871e-04
2.870260000228881836e+00,2.435790061950683594e+00,2.699999895412474871e-04
2.873559951782226562e+00,2.435689926147460938e+00,2.699999895412474871e-04
2.876869916915893555e+00,2.435600042343139648e+00,2.699999895412474871e-04
2.880179882049560547e+00,2.435499906539916992e+00,2.699999895412474871e-04
2.883510112762451172e+00,2.435410022735595703e+00,2.699999895412474871e-04
2.886840105056762695e+00,2.435309886932373047e+00,2.800000074785202742e-04
2.890170097351074219e+00,2.435220003128051758e+00,2.800000074785202742e-04
2.893520116806030273e+00,2.435120105743408203e+00,2.800000074785202742e-04
2.896869897842407227e+00,2.435029983520507812e+00,2.800000074785202742e-04
2.900229930877685547e+00,2.434930086135864258e+00,2.800000074785202742e-04
2.903599977493286133e+00,2.434829950332641602e+00,2.800000074785202742e-04
2.906980037689208984e+00,2.434730052947998047e+00,2.800000074785202742e-04
2.910360097885131836e+00,2.434639930725097656e+00,2.800000074785202742e-04
2.913749933242797852e+00,2.434540033340454102e+00,2.899999963119626045e-04
2.917150020599365234e+00,2.434439897537231445e+00,2.899999963119626045e-04
2.920559883117675781e+00,2.434340000152587891e+00,2.899999963119626045e-04
2.923979997634887695e+00,2.434240102767944336e+00,2.899999963119626045e-04
2.927400112152099609e+00,2.434139966964721680e+00,2.899999963119626045e-04
2.930830001831054688e+00,2.434040069580078125e+00,2.899999963119626045e-04
2.934269905090332031e+00,2.433939933776855469e+00,2.899999963119626045e-04
2.937720060348510742e+00,2.433840036392211914e+00,2.899999963119626045e-04
2.941179990768432617e+00,2.433739900588989258e+00,3.000000142492353916e-04
