wavelength_in_um,n,k
2.022650003433227539e+00,1.614840030670166016e+00,1.900000061141327024e-04
2.024290084838867188e+00,1.614820003509521484e+00,1.900000061141327024e-04
2.025929927825927734e+00,1.614789962768554688e+00,1.900000061141327024e-04
2.027580022811889648e+00,1.614770054817199707e+00,1.900000061141327024e-04
2.029220104217529297e+00,1.614740014076232910e+00,1.900000061141327024e-04
2.030869960784912109e+00,1.614709973335266113e+00,1.900000061141327024e-04
2.032520055770874023e+00,1.614689946174621582e+00,1.900000061141327024e-04
2.034169912338256836e+00,1.614660024642944336e+00,1.900000061141327024e-04
2.035830020904541016e+00,1.614629983901977539e+00,1.900000061141327024e-04
2.037489891052246094e+00,1.614609956741333008e+00,1.900000061141327024e-04
2.039149999618530273e+00,1.614580035209655762e+00,1.999999949475750327e-04
2.040819883346557617e+00,1.614549994468688965e+00,1.999999949475750327e-04
2.042479991912841797e+00,1.614529967308044434e+00,1.999999949475750327e-04
2.044150114059448242e+00,1.614500045776367188e+00,1.999999949475750327e-04
2.045830011367797852e+00,1.614470005035400391e+00,1.999999949475750327e-04
2.047499895095825195e+00,1.614449977874755859e+00,1.999999949475750327e-04
2.049180030822753906e+00,1.614420056343078613e+00,1.999999949475750327e-04
2.050859928131103516e+00,1.614390015602111816e+00,1.999999949475750327e-04
2.052550077438354492e+00,1.614359974861145020e+00,1.999999949475750327e-04
2.054229974746704102e+00,1.614339947700500488e+00,1.999999949475750327e-04
2.055919885635375977e+00,1.614310026168823242e+00,1.999999949475750327e-04
2.057610034942626953e+00,1.614279985427856445e+00,1.999999949475750327e-04
2.059309959411621094e+00,1.614249944686889648e+00,1.999999949475750327e-04
2.061009883880615234e+00,1.614230036735534668e+00,1.999999949475750327e-04
2.062710046768188477e+00,1.614199995994567871e+00,1.999999949475750327e-04
2.064409971237182617e+00,1.614169955253601074e+00,1.999999949475750327e-04
2.066119909286499023e+00,1.614140033721923828e+00,1.999999949475750327e-04
2.067820072174072266e+00,1.614120006561279297e+00,1.999999949475750327e-04
2.069540023803710938e+00,1.614089965820312500e+00,1.999999949475750327e-04
2.071249961853027344e+00,1.614060044288635254e+00,2.099999983329325914e-04
2.072969913482666016e+00,1.614030003547668457e+00,2.099999983329325914e-04
2.074690103530883789e+00,1.613999962806701660e+00,2.099999983329325914e-04
2.076410055160522461e+00,1.613970041275024414e+00,2.099999983329325914e-04
2.078140020370483398e+00,1.613950014114379883e+00,2.099999983329325914e-04
2.079869985580444336e+00,1.613919973373413086e+00,2.099999983329325914e-04
2.081599950790405273e+00,1.613890051841735840e+00,2.099999983329325914e-04
2.083329916000366211e+00,1.613860011100769043e+00,2.099999983329325914e-04
2.085069894790649414e+00,1.613829970359802246e+00,2.099999983329325914e-04
2.086810111999511719e+00,1.613800048828125000e+00,2.099999983329325914e-04
2.088550090789794922e+00,1.613770008087158203e+00,2.099999983329325914e-04
2.090300083160400391e+00,1.613749980926513672e+00,2.099999983329325914e-04
2.092050075531005859e+00,1.613720059394836426e+00,2.099999983329325914e-04
2.093800067901611328e+00,1.613690018653869629e+00,2.099999983329325914e-04
2.095560073852539062e+00,1.613659977912902832e+00,2.099999983329325914e-04
2.097320079803466797e+00,1.613630056381225586e+00,2.099999983329325914e-04
2.099080085754394531e+00,1.613600015640258789e+00,2.099999983329325914e-04
2.100840091705322266e+00,1.613569974899291992e+00,2.099999983329325914e-04
2.102610111236572266e+00,1.613540053367614746e+00,2.099999983329325914e-04
2.104379892349243164e+00,1.613510012626647949e+00,2.200000017182901502e-04
2.106149911880493164e+00,1.613479971885681152e+00,2.200000017182901502e-04
2.107929944992065430e+00,1.613450050354003906e+00,2.200000017182901502e-04
2.109699964523315430e+00,1.613420009613037109e+00,2.200000017182901502e-04
2.111490011215209961e+00,1.613389968872070312e+00,2.200000017182901502e-04
2.113270044326782227e+00,1.613360047340393066e+00,2.200000017182901502e-04
2.115060091018676758e+00,1.613330006599426270e+00,2.200000017182901502e-04
2.116849899291992188e+00,1.613299965858459473e+00,2.200000017182901502e-04
2.118639945983886719e+00,1.613270044326782227e+00,2.200000017182901502e-04
2.120440006256103516e+00,1.613240003585815430e+00,2.200000017182901502e-04
2.122240066528320312e+00,1.613209962844848633e+00,2.200000017182901502e-04
2.124039888381958008e+00,1.613180041313171387e+00,2.200000017182901502e-04
2.125849962234497070e+00,1.613150000572204590e+00,2.200000017182901502e-04
2.127660036087036133e+00,1.613119959831237793e+00,2.200000017182901502e-04
2.129470109939575195e+00,1.613090038299560547e+00,2.200000017182901502e-04
2.131289958953857422e+00,1.613059997558593750e+00,2.200000017182901502e-04
2.133110046386718750e+00,1.613029956817626953e+00,2.200000017182901502e-04
2.134929895401000977e+00,1.613000035285949707e+00,2.300000051036477089e-04
2.136749982833862305e+00,1.612969994544982910e+00,2.300000051036477089e-04
2.138580083847045898e+00,1.612939953804016113e+00,2.300000051036477089e-04
2.140409946441650391e+00,1.612910032272338867e+00,2.300000051036477089e-04
2.142250061035156250e+00,1.612879991531372070e+00,2.300000051036477089e-04
2.144079923629760742e+00,1.612849950790405273e+00,2.300000051036477089e-04
2.145920038223266602e+00,1.612810015678405762e+00,2.300000051036477089e-04
2.147769927978515625e+00,1.612779974937438965e+00,2.300000051036477089e-04
2.149610042572021484e+00,1.612750053405761719e+00,2.300000051036477089e-04
2.151459932327270508e+00,1.612720012664794922e+00,2.300000051036477089e-04
2.153320074081420898e+00,1.612689971923828125e+00,2.300000051036477089e-04
2.155169963836669922e+00,1.612660050392150879e+00,2.300000051036477089e-04
2.157030105590820312e+00,1.612630009651184082e+00,2.300000051036477089e-04
2.158890008926391602e+00,1.612589955329895020e+00,2.300000051036477089e-04
2.160759925842285156e+00,1.612560033798217773e+00,2.300000051036477089e-04
2.162630081176757812e+00,1.612529993057250977e+00,2.300000051036477089e-04
2.164499998092651367e+00,1.612499952316284180e+00,2.399999939370900393e-04
2.166379928588867188e+00,1.612470030784606934e+00,2.399999939370900393e-04
2.168260097503662109e+00,1.612429976463317871e+00,2.399999939370900393e-04
2.170140027999877930e+00,1.612400054931640625e+00,2.399999939370900393e-04
2.172019958496093750e+00,1.612370014190673828e+00,2.399999939370900393e-04
2.173909902572631836e+00,1.612339973449707031e+00,2.399999939370900393e-04
2.175810098648071289e+00,1.612300038337707520e+00,2.399999939370900393e-04
2.177700042724609375e+00,1.612269997596740723e+00,2.399999939370900393e-04
2.179600000381469727e+00,1.612239956855773926e+00,2.399999939370900393e-04
2.181499958038330078e+00,1.612200021743774414e+00,2.399999939370900393e-04
2.183409929275512695e+00,1.612169981002807617e+00,2.399999939370900393e-04
2.185309886932373047e+00,1.612140059471130371e+00,2.399999939370900393e-04
2.187230110168457031e+00,1.612110018730163574e+00,2.399999939370900393e-04
2.189140081405639648e+00,1.612069964408874512e+00,2.399999939370900393e-04
2.191060066223144531e+00,1.612040042877197266e+00,2.399999939370900393e-04
2.192980051040649414e+00,1.612010002136230469e+00,2.500000118743628263e-04
2.194910049438476562e+00,1.611969947814941406e+00,2.500000118743628263e-04
2.196840047836303711e+00,1.611940026283264160e+00,2.500000118743628263e-04
2.198770046234130859e+00,1.611899971961975098e+00,2.500000118743628263e-04
2.200700044631958008e+00,1.611870050430297852e+00,2.500000118743628263e-04
2.202640056610107422e+00,1.611840009689331055e+00,2.500000118743628263e-04
2.204590082168579102e+00,1.611799955368041992e+00,2.500000118743628263e-04
2.206530094146728516e+00,1.611770033836364746e+00,2.500000118743628263e-04
2.208479881286621094e+00,1.611729979515075684e+00,2.500000118743628263e-04
2.210429906845092773e+00,1.611700057983398438e+00,2.500000118743628263e-04
2.212389945983886719e+00,1.611670017242431641e+00,2.500000118743628263e-04
2.214349985122680664e+00,1.611629962921142578e+00,2.500000118743628263e-04
2.216310024261474609e+00,1.611600041389465332e+00,2.500000118743628263e-04
2.218280076980590820e+00,1.611559987068176270e+00,2.500000118743628263e-04
2.220249891281127930e+00,1.611529946327209473e+00,2.500000118743628263e-04
2.222219944000244141e+00,1.611490011215209961e+00,2.600000007078051567e-04
2.224200010299682617e+00,1.611459970474243164e+00,2.600000007078051567e-04
2.226180076599121094e+00,1.611420035362243652e+00,2.600000007078051567e-04
2.228159904479980469e+00,1.611389994621276855e+00,2.600000007078051567e-04
2.230149984359741211e+00,1.611350059509277344e+00,2.600000007078051567e-04
2.232140064239501953e+00,1.611320018768310547e+00,2.600000007078051567e-04
2.234139919281005859e+00,1.611279964447021484e+00,2.600000007078051567e-04
2.236140012741088867e+00,1.611250042915344238e+00,2.600000007078051567e-04
2.238140106201171875e+00,1.611209988594055176e+00,2.600000007078051567e-04
2.240139961242675781e+00,1.611179947853088379e+00,2.600000007078051567e-04
2.242150068283081055e+00,1.611140012741088867e+00,2.600000007078051567e-04
2.244169950485229492e+00,1.611099958419799805e+00,2.600000007078051567e-04
2.246180057525634766e+00,1.611070036888122559e+00,2.600000007078051567e-04
2.248199939727783203e+00,1.611029982566833496e+00,2.699999895412474871e-04
2.250230073928833008e+00,1.610999941825866699e+00,2.699999895412474871e-04
2.252249956130981445e+00,1.610960006713867188e+00,2.699999895412474871e-04
2.254280090332031250e+00,1.610919952392578125e+00,2.699999895412474871e-04
2.256319999694824219e+00,1.610890030860900879e+00,2.699999895412474871e-04
2.258359909057617188e+00,1.610849976539611816e+00,2.699999895412474871e-04
2.260400056838989258e+00,1.610810041427612305e+00,2.699999895412474871e-04
2.262439966201782227e+00,1.610780000686645508e+00,2.699999895412474871e-04
2.264489889144897461e+00,1.610739946365356445e+00,2.699999895412474871e-04
2.266550064086914062e+00,1.610700011253356934e+00,2.699999895412474871e-04
2.268599987030029297e+00,1.610669970512390137e+00,2.699999895412474871e-04
2.270659923553466797e+00,1.610630035400390625e+00,2.699999895412474871e-04
2.272730112075805664e+00,1.610589981079101562e+00,2.699999895412474871e-04
2.274800062179565430e+00,1.610550045967102051e+00,2.800000074785202742e-04
2.276870012283325195e+00,1.610520005226135254e+00,2.800000074785202742e-04
2.278939962387084961e+00,1.610479950904846191e+00,2.800000074785202742e-04
2.281019926071166992e+00,1.610440015792846680e+00,2.800000074785202742e-04
2.283109903335571289e+00,1.610399961471557617e+00,2.800000074785202742e-04
2.285190105438232422e+00,1.610370039939880371e+00,2.800000074785202742e-04
2.287280082702636719e+00,1.610329985618591309e+00,2.800000074785202742e-04
2.289380073547363281e+00,1.610290050506591797e+00,2.800000074785202742e-04
2.291480064392089844e+00,1.610249996185302734e+00,2.800000074785202742e-04
2.293580055236816406e+00,1.610209941864013672e+00,2.800000074785202742e-04
2.295680046081542969e+00,1.610170006752014160e+00,2.800000074785202742e-04
2.297790050506591797e+00,1.610139966011047363e+00,2.800000074785202742e-04
2.299910068511962891e+00,1.610100030899047852e+00,2.800000074785202742e-04
2.302030086517333984e+00,1.610059976577758789e+00,2.899999963119626045e-04
2.304150104522705078e+00,1.610020041465759277e+00,2.899999963119626045e-04
2.306269884109497070e+00,1.609979987144470215e+00,2.899999963119626045e-04
2.308399915695190430e+00,1.609940052032470703e+00,2.899999963119626045e-04
2.310539960861206055e+00,1.609899997711181641e+00,2.899999963119626045e-04
2.312669992446899414e+00,1.609859943389892578e+00,2.899999963119626045e-04
2.314810037612915039e+00,1.609820008277893066e+00,2.899999963119626045e-04
2.316960096359252930e+00,1.609779953956604004e+00,2.899999963119626045e-04
2.319109916687011719e+00,1.609740018844604492e+00,2.899999963119626045e-04
2.321259975433349609e+00,1.609699964523315430e+00,2.899999963119626045e-04
2.323420047760009766e+00,1.609660029411315918e+00,2.899999963119626045e-04
2.325579881668090820e+00,1.609619975090026855e+00,2.899999963119626045e-04
2.327749967575073242e+00,1.609580039978027344e+00,3.000000142492353916e-04
2.329920053482055664e+00,1.609539985656738281e+00,3.000000142492353916e-04
2.332089900970458984e+00,1.609500050544738770e+00,3.000000142492353916e-04
2.334270000457763672e+00,1.609459996223449707e+00,3.000000142492353916e-04
2.336450099945068359e+00,1.609419941902160645e+00,3.000000142492353916e-04
2.338629961013793945e+00,1.609380006790161133e+00,3.000000142492353916e-04
2.340820074081420898e+00,1.609339952468872070e+00,3.000000142492353916e-04
2.343019962310791016e+00,1.609300017356872559e+00,3.000000142492353916e-04
2.345220088958740234e+00,1.609259963035583496e+00,3.000000142492353916e-04
2.347419977188110352e+00,1.609220027923583984e+00,3.000000142492353916e-04
2.349620103836059570e+00,1.609179973602294922e+00,3.000000142492353916e-04
2.351830005645751953e+00,1.609130024909973145e+00,3.100000030826777220e-04
2.354049921035766602e+00,1.609089970588684082e+00,3.100000030826777220e-04
2.356270074844360352e+00,1.609050035476684570e+00,3.100000030826777220e-04
2.358489990234375000e+00,1.609009981155395508e+00,3.100000030826777220e-04
2.360719919204711914e+00,1.608970046043395996e+00,3.100000030826777220e-04
2.362950086593627930e+00,1.608919978141784668e+00,3.100000030826777220e-04
2.365180015563964844e+00,1.608880043029785156e+00,3.100000030826777220e-04
2.367419958114624023e+00,1.608839988708496094e+00,3.100000030826777220e-04
2.369669914245605469e+00,1.608800053596496582e+00,3.100000030826777220e-04
2.371920108795166016e+00,1.608759999275207520e+00,3.100000030826777220e-04
2.374170064926147461e+00,1.608710050582885742e+00,3.100000030826777220e-04
2.376430034637451172e+00,1.608669996261596680e+00,3.199999919161200523e-04
2.378690004348754883e+00,1.608629941940307617e+00,3.199999919161200523e-04
2.380949974060058594e+00,1.608579993247985840e+00,3.199999919161200523e-04
2.383219957351684570e+00,1.608540058135986328e+00,3.199999919161200523e-04
2.385499954223632812e+00,1.608500003814697266e+00,3.199999919161200523e-04
2.387769937515258789e+00,1.608450055122375488e+00,3.199999919161200523e-04
2.390059947967529297e+00,1.608410000801086426e+00,3.199999919161200523e-04
2.392339944839477539e+00,1.608369946479797363e+00,3.199999919161200523e-04
2.394639968872070312e+00,1.608319997787475586e+00,3.199999919161200523e-04
2.396929979324340820e+00,1.608279943466186523e+00,3.199999919161200523e-04
2.399230003356933594e+00,1.608229994773864746e+00,3.300000098533928394e-04
2.401540040969848633e+00,1.608189940452575684e+00,3.300000098533928394e-04
2.403850078582763672e+00,1.608150005340576172e+00,3.300000098533928394e-04
2.406160116195678711e+00,1.608100056648254395e+00,3.300000098533928394e-04
2.408479928970336914e+00,1.608060002326965332e+00,3.300000098533928394e-04
2.410799980163574219e+00,1.608010053634643555e+00,3.300000098533928394e-04
2.413130044937133789e+00,1.607969999313354492e+00,3.300000098533928394e-04
2.415460109710693359e+00,1.607920050621032715e+00,3.300000098533928394e-04
2.417789936065673828e+00,1.607879996299743652e+00,3.300000098533928394e-04
2.420140027999877930e+00,1.607830047607421875e+00,3.300000098533928394e-04
2.422480106353759766e+00,1.607789993286132812e+00,3.399999986868351698e-04
2.424829959869384766e+00,1.607740044593811035e+00,3.399999986868351698e-04
2.427180051803588867e+00,1.607699990272521973e+00,3.399999986868351698e-04
2.429539918899536133e+00,1.607650041580200195e+00,3.399999986868351698e-04
2.431910037994384766e+00,1.607599973678588867e+00,3.399999986868351698e-04
2.434269905090332031e+00,1.607560038566589355e+00,3.399999986868351698e-04
2.436650037765502930e+00,1.607509970664978027e+00,3.399999986868351698e-04
2.439019918441772461e+00,1.607460021972656250e+00,3.399999986868351698e-04
2.441410064697265625e+00,1.607419967651367188e+00,3.399999986868351698e-04
2.443789958953857422e+00,1.607370018959045410e+00,3.399999986868351698e-04
2.446180105209350586e+00,1.607319951057434082e+00,3.499999875202775002e-04
2.448580026626586914e+00,1.607280015945434570e+00,3.499999875202775002e-04
2.450979948043823242e+00,1.607229948043823242e+00,3.499999875202775002e-04
2.453389883041381836e+00,1.607179999351501465e+00,3.499999875202775002e-04
2.455800056457519531e+00,1.607139945030212402e+00,3.499999875202775002e-04
2.458209991455078125e+00,1.607089996337890625e+00,3.499999875202775002e-04
2.460629940032958984e+00,1.607040047645568848e+00,3.499999875202775002e-04
2.463049888610839844e+00,1.606989979743957520e+00,3.499999875202775002e-04
2.465480089187622070e+00,1.606940031051635742e+00,3.499999875202775002e-04
2.467920064926147461e+00,1.606899976730346680e+00,3.600000054575502872e-04
2.470360040664672852e+00,1.606850028038024902e+00,3.600000054575502872e-04
2.472800016403198242e+00,1.606799960136413574e+00,3.600000054575502872e-04
2.475250005722045898e+00,1.606750011444091797e+00,3.600000054575502872e-04
2.477699995040893555e+00,1.606699943542480469e+00,3.600000054575502872e-04
2.480159997940063477e+00,1.606649994850158691e+00,3.600000054575502872e-04
2.482620000839233398e+00,1.606600046157836914e+00,3.600000054575502872e-04
2.485090017318725586e+00,1.606559991836547852e+00,3.600000054575502872e-04
2.487560033798217773e+00,1.606510043144226074e+00,3.600000054575502872e-04
2.490040063858032227e+00,1.606459975242614746e+00,3.699999942909926176e-04
2.492520093917846680e+00,1.606410026550292969e+00,3.699999942909926176e-04
2.495009899139404297e+00,1.606359958648681641e+00,3.699999942909926176e-04
2.497499942779541016e+00,1.606310009956359863e+00,3.699999942909926176e-04
2.500000000000000000e+00,1.606259942054748535e+00,3.699999942909926176e-04
2.502500057220458984e+00,1.606209993362426758e+00,3.699999942909926176e-04
2.505009889602661133e+00,1.606160044670104980e+00,3.699999942909926176e-04
2.507519960403442383e+00,1.606109976768493652e+00,3.699999942909926176e-04
2.510040044784545898e+00,1.606060028076171875e+00,3.800000122282654047e-04
2.512559890747070312e+00,1.605999946594238281e+00,3.800000122282654047e-04
2.515089988708496094e+00,1.605949997901916504e+00,3.800000122282654047e-04
2.517620086669921875e+00,1.605900049209594727e+00,3.800000122282654047e-04
2.520159959793090820e+00,1.605849981307983398e+00,3.800000122282654047e-04
2.522700071334838867e+00,1.605800032615661621e+00,3.800000122282654047e-04
2.525249958038330078e+00,1.605749964714050293e+00,3.800000122282654047e-04
2.527810096740722656e+00,1.605700016021728516e+00,3.800000122282654047e-04
2.530359983444213867e+00,1.605640053749084473e+00,3.900000010617077351e-04
2.532929897308349609e+00,1.605589985847473145e+00,3.900000010617077351e-04
2.535500049591064453e+00,1.605540037155151367e+00,3.900000010617077351e-04
2.538069963455200195e+00,1.605489969253540039e+00,3.900000010617077351e-04
2.540649890899658203e+00,1.605430006980895996e+00,3.900000010617077351e-04
2.543230056762695312e+00,1.605380058288574219e+00,3.900000010617077351e-04
2.545819997787475586e+00,1.605329990386962891e+00,3.900000010617077351e-04
2.548419952392578125e+00,1.605270028114318848e+00,3.900000010617077351e-04
2.551019906997680664e+00,1.605219960212707520e+00,3.999999898951500654e-04
2.553630113601684570e+00,1.605170011520385742e+00,3.999999898951500654e-04
2.556240081787109375e+00,1.605110049247741699e+00,3.999999898951500654e-04
2.558850049972534180e+00,1.605059981346130371e+00,3.999999898951500654e-04
2.561480045318603516e+00,1.605010032653808594e+00,3.999999898951500654e-04
2.564100027084350586e+00,1.604949951171875000e+00,3.999999898951500654e-04
2.566740036010742188e+00,1.604900002479553223e+00,3.999999898951500654e-04
2.569370031356811523e+00,1.604840040206909180e+00,3.999999898951500654e-04
2.572020053863525391e+00,1.604789972305297852e+00,4.100000078324228525e-04
2.574670076370239258e+00,1.604730010032653809e+00,4.100000078324228525e-04
2.577320098876953125e+00,1.604679942131042480e+00,4.100000078324228525e-04
2.579979896545410156e+00,1.604619979858398438e+00,4.100000078324228525e-04
2.582639932632446289e+00,1.604570031166076660e+00,4.100000078324228525e-04
2.585319995880126953e+00,1.604509949684143066e+00,4.100000078324228525e-04
2.587990045547485352e+00,1.604460000991821289e+00,4.100000078324228525e-04
2.590670108795166016e+00,1.604400038719177246e+00,4.199999966658651829e-04
2.593359947204589844e+00,1.604339957237243652e+00,4.199999966658651829e-04
2.596050024032592773e+00,1.604290008544921875e+00,4.199999966658651829e-04
2.598750114440917969e+00,1.604230046272277832e+00,4.199999966658651829e-04
2.601459980010986328e+00,1.604169964790344238e+00,4.199999966658651829e-04
2.604170083999633789e+00,1.604120016098022461e+00,4.199999966658651829e-04
2.606879949569702148e+00,1.604060053825378418e+00,4.199999966658651829e-04
2.609600067138671875e+00,1.603999972343444824e+00,4.199999966658651829e-04
2.612329959869384766e+00,1.603950023651123047e+00,4.299999854993075132e-04
2.615060091018676758e+00,1.603889942169189453e+00,4.299999854993075132e-04
2.617799997329711914e+00,1.603829979896545410e+00,4.299999854993075132e-04
2.620549917221069336e+00,1.603770017623901367e+00,4.299999854993075132e-04
2.623290061950683594e+00,1.603710055351257324e+00,4.299999854993075132e-04
2.626049995422363281e+00,1.603659987449645996e+00,4.299999854993075132e-04
2.628809928894042969e+00,1.603600025177001953e+00,4.299999854993075132e-04
2.631580114364624023e+00,1.603539943695068359e+00,4.400000034365803003e-04
2.634350061416625977e+00,1.603479981422424316e+00,4.400000034365803003e-04
2.637130022048950195e+00,1.603420019149780273e+00,4.400000034365803003e-04
2.639919996261596680e+00,1.603360056877136230e+00,4.400000034365803003e-04
2.642709970474243164e+00,1.603299975395202637e+00,4.400000034365803003e-04
2.645499944686889648e+00,1.603240013122558594e+00,4.400000034365803003e-04
2.648309946060180664e+00,1.603180050849914551e+00,4.499999922700226307e-04
2.651109933853149414e+00,1.603119969367980957e+00,4.499999922700226307e-04
2.653929948806762695e+00,1.603060007095336914e+00,4.499999922700226307e-04
2.656749963760375977e+00,1.603000044822692871e+00,4.499999922700226307e-04
2.659569978713989258e+00,1.602939963340759277e+00,4.499999922700226307e-04
2.662410020828247070e+00,1.602880001068115234e+00,4.499999922700226307e-04
2.665250062942504883e+00,1.602820038795471191e+00,4.499999922700226307e-04
2.668090105056762695e+00,1.602759957313537598e+00,4.600000102072954178e-04
2.670939922332763672e+00,1.602699995040893555e+00,4.600000102072954178e-04
2.673799991607666016e+00,1.602630019187927246e+00,4.600000102072954178e-04
2.676660060882568359e+00,1.602570056915283203e+00,4.600000102072954178e-04
2.679529905319213867e+00,1.602509975433349609e+00,4.600000102072954178e-04
2.682399988174438477e+00,1.602450013160705566e+00,4.600000102072954178e-04
2.685280084609985352e+00,1.602380037307739258e+00,4.699999990407377481e-04
2.688169956207275391e+00,1.602319955825805664e+00,4.699999990407377481e-04
2.691070079803466797e+00,1.602259993553161621e+00,4.699999990407377481e-04
2.693969964981079102e+00,1.602200031280517578e+00,4.699999990407377481e-04
2.696870088577270508e+00,1.602130055427551270e+00,4.699999990407377481e-04
2.699779987335205078e+00,1.602069973945617676e+00,4.699999990407377481e-04
2.702699899673461914e+00,1.601999998092651367e+00,4.799999878741800785e-04
2.705630064010620117e+00,1.601940035820007324e+00,4.799999878741800785e-04
2.708559989929199219e+00,1.601879954338073730e+00,4.799999878741800785e-04
2.711499929428100586e+00,1.601809978485107422e+00,4.799999878741800785e-04
2.714440107345581055e+00,1.601750016212463379e+00,4.799999878741800785e-04
2.717390060424804688e+00,1.601680040359497070e+00,4.799999878741800785e-04
2.720350027084350586e+00,1.601619958877563477e+00,4.900000058114528656e-04
2.723309993743896484e+00,1.601549983024597168e+00,4.900000058114528656e-04
2.726279973983764648e+00,1.601490020751953125e+00,4.900000058114528656e-04
2.729259967803955078e+00,1.601420044898986816e+00,4.900000058114528656e-04
2.732239961624145508e+00,1.601349949836730957e+00,4.900000058114528656e-04
2.735229969024658203e+00,1.601289987564086914e+00,4.900000058114528656e-04
2.738229990005493164e+00,1.601220011711120605e+00,5.000000237487256527e-04
2.741230010986328125e+00,1.601150035858154297e+00,5.000000237487256527e-04
2.744240045547485352e+00,1.601089954376220703e+00,5.000000237487256527e-04
2.747250080108642578e+00,1.601019978523254395e+00,5.000000237487256527e-04
2.750279903411865234e+00,1.600950002670288086e+00,5.000000237487256527e-04
2.753299951553344727e+00,1.600890040397644043e+00,5.000000237487256527e-04
2.756340026855468750e+00,1.600819945335388184e+00,5.099999834783375263e-04
2.759380102157592773e+00,1.600749969482421875e+00,5.099999834783375263e-04
2.762429952621459961e+00,1.600679993629455566e+00,5.099999834783375263e-04
2.765490055084228516e+00,1.600610017776489258e+00,5.099999834783375263e-04
2.768549919128417969e+00,1.600540041923522949e+00,5.099999834783375263e-04
2.771620035171508789e+00,1.600469946861267090e+00,5.200000014156103134e-04
2.774689912796020508e+00,1.600399971008300781e+00,5.200000014156103134e-04
2.777780055999755859e+00,1.600340008735656738e+00,5.200000014156103134e-04
2.780869960784912109e+00,1.600270032882690430e+00,5.200000014156103134e-04
2.783960103988647461e+00,1.600200057029724121e+00,5.200000014156103134e-04
2.787070035934448242e+00,1.600129961967468262e+00,5.200000014156103134e-04
2.790179967880249023e+00,1.600049972534179688e+00,5.300000193528831005e-04
2.793299913406372070e+00,1.599979996681213379e+00,5.300000193528831005e-04
2.796420097351074219e+00,1.599910020828247070e+00,5.300000193528831005e-04
2.799550056457519531e+00,1.599840044975280762e+00,5.300000193528831005e-04
2.802690029144287109e+00,1.599769949913024902e+00,5.300000193528831005e-04
2.805840015411376953e+00,1.599699974060058594e+00,5.399999790824949741e-04
2.808990001678466797e+00,1.599629998207092285e+00,5.399999790824949741e-04
2.812150001525878906e+00,1.599550008773803711e+00,5.399999790824949741e-04
2.815320014953613281e+00,1.599480032920837402e+00,5.399999790824949741e-04
2.818490028381347656e+00,1.599410057067871094e+00,5.399999790824949741e-04
2.821670055389404297e+00,1.599339962005615234e+00,5.499999970197677612e-04
2.824860095977783203e+00,1.599259972572326660e+00,5.499999970197677612e-04
2.828049898147583008e+00,1.599189996719360352e+00,5.499999970197677612e-04
2.831259965896606445e+00,1.599110007286071777e+00,5.499999970197677612e-04
2.834470033645629883e+00,1.599040031433105469e+00,5.499999970197677612e-04
2.837680101394653320e+00,1.598970055580139160e+00,5.600000149570405483e-04
2.840909957885742188e+00,1.598889946937561035e+00,5.600000149570405483e-04
2.844140052795410156e+00,1.598819971084594727e+00,5.600000149570405483e-04
2.847379922866821289e+00,1.598739981651306152e+00,5.600000149570405483e-04
2.850630044937133789e+00,1.598670005798339844e+00,5.600000149570405483e-04
2.853879928588867188e+00,1.598590016365051270e+00,5.699999746866524220e-04
2.857140064239501953e+00,1.598510026931762695e+00,5.699999746866524220e-04
2.860409975051879883e+00,1.598440051078796387e+00,5.699999746866524220e-04
2.863689899444580078e+00,1.598359942436218262e+00,5.699999746866524220e-04
2.866970062255859375e+00,1.598279953002929688e+00,5.699999746866524220e-04
2.870260000228881836e+00,1.598209977149963379e+00,5.799999926239252090e-04
2.873559951782226562e+00,1.598129987716674805e+00,5.799999926239252090e-04
2.876869916915893555e+00,1.598049998283386230e+00,5.799999926239252090e-04
2.880179882049560547e+00,1.597970008850097656e+00,5.799999926239252090e-04
2.883510112762451172e+00,1.597900032997131348e+00,5.900000105611979961e-04
2.886840105056762695e+00,1.597820043563842773e+00,5.900000105611979961e-04
2.890170097351074219e+00,1.597740054130554199e+00,5.900000105611979961e-04
2.893520116806030273e+00,1.597659945487976074e+00,5.900000105611979961e-04
2.896869897842407227e+00,1.597579956054687500e+00,5.900000105611979961e-04
2.900229930877685547e+00,1.597499966621398926e+00,6.000000284984707832e-04
2.903599977493286133e+00,1.597419977188110352e+00,6.000000284984707832e-04
2.906980037689208984e+00,1.597339987754821777e+00,6.000000284984707832e-04
2.910360097885131836e+00,1.597259998321533203e+00,6.000000284984707832e-04
2.913749933242797852e+00,1.597180008888244629e+00,6.099999882280826569e-04
2.917150020599365234e+00,1.597100019454956055e+00,6.099999882280826569e-04
2.920559883117675781e+00,1.597020030021667480e+00,6.099999882280826569e-04
2.923979997634887695e+00,1.596930027008056641e+00,6.099999882280826569e-04
2.927400112152099609e+00,1.596850037574768066e+00,6.099999882280826569e-04
2.930830001831054688e+00,1.596770048141479492e+00,6.200000061653554440e-04
2.934269905090332031e+00,1.596690058708190918e+00,6.200000061653554440e-04
2.937720060348510742e+00,1.596600055694580078e+00,6.200000061653554440e-04
2.941179990768432617e+00,1.596519947052001953e+00,6.200000061653554440e-04
2.944639921188354492e+00,1.596439957618713379e+00,6.300000241026282310e-04
